CIS_OBEC,CIS_OKRSEK,PORADI_ZPRAC,DATUM_CAS_ZPRAC,OPAKOVANE,ZAPSANI_VOLICI,VYDANE_OBALKY,ODEVZDANE_OBALKY,PLATNE_HLASY,KANDIDAT_7,KANDIDAT_9
556254,5,409,2018-01-27T14:25:14,0,142,110,110,110,55,55
501298,3014,410,2018-01-27T14:25:14,0,615,406,406,403,270,133
571776,3,411,2018-01-27T14:25:16,0,222,146,146,146,105,41
589586,1,412,2018-01-27T14:25:16,0,231,155,155,155,100,55
550434,1,413,2018-01-27T14:25:17,0,468,308,308,308,175,133
578576,11,414,2018-01-27T14:25:17,0,169,113,113,113,57,56
567639,11,415,2018-01-27T14:25:18,0,227,138,138,138,100,38
563951,1,416,2018-01-27T14:25:19,0,55,43,43,43,22,21
596957,5,417,2018-01-27T14:25:20,0,102,82,82,82,50,32
511021,7,418,2018-01-27T14:25:20,0,81,51,51,51,36,15
561436,1,419,2018-01-27T14:25:20,0,70,64,64,64,32,32
568902,3,420,2018-01-27T14:25:21,0,62,47,47,47,36,11
545988,2016,421,2018-01-27T14:25:21,0,694,475,475,475,233,242
549550,1,422,2018-01-27T14:25:21,0,224,166,166,166,90,76
569569,9,423,2018-01-27T14:25:22,0,130,88,88,88,61,27
547727,1,424,2018-01-27T14:25:22,0,87,69,69,69,28,41
562335,20,425,2018-01-27T14:25:23,0,247,47,47,47,31,16
565083,4,426,2018-01-27T14:25:23,0,253,156,156,156,114,42
570508,10,427,2018-01-27T14:25:23,0,64,43,43,43,34,9
562424,1,428,2018-01-27T14:25:24,0,51,24,24,24,13,11
533807,2,429,2018-01-27T14:25:24,0,574,401,401,401,202,199
576271,8,430,2018-01-27T14:25:25,0,59,42,42,42,30,12
532053,33,431,2018-01-27T14:25:25,0,746,502,502,501,283,218
599263,1,432,2018-01-27T14:25:25,0,111,66,66,66,34,32
554294,5,433,2018-01-27T14:25:25,0,110,73,73,73,38,35
551465,1,434,2018-01-27T14:25:26,0,41,29,29,28,10,18
571393,2,435,2018-01-27T14:25:27,0,487,324,324,324,186,138
500178,6013,436,2018-01-27T14:25:28,0,419,295,294,294,55,239
564338,1,437,2018-01-27T14:25:29,0,66,52,52,52,30,22
530131,1,438,2018-01-27T14:25:31,0,189,136,136,136,68,68
567892,1002,439,2018-01-27T14:25:31,0,1465,265,265,264,147,117
547794,1,440,2018-01-27T14:25:31,0,68,54,54,54,37,17
535419,22,441,2018-01-27T14:25:32,0,614,226,226,226,139,87
561266,1,442,2018-01-27T14:25:32,0,51,42,42,42,20,22
533653,2,443,2018-01-27T14:25:33,0,75,61,61,61,41,20
529303,18,444,2018-01-27T14:25:34,0,831,652,652,652,285,367
539911,13,445,2018-01-27T14:25:35,0,37,30,30,30,9,21
586251,1,446,2018-01-27T14:25:36,0,200,135,135,133,83,50
566209,1,447,2018-01-27T14:25:36,0,86,46,46,44,36,8
546003,3043,448,2018-01-27T14:25:36,0,142,75,75,75,36,39
599701,10,449,2018-01-27T14:25:36,0,152,96,96,96,45,51
588733,2,450,2018-01-27T14:25:36,0,152,115,115,115,60,55
597783,4,451,2018-01-27T14:25:36,0,792,312,310,310,209,101
578541,1,452,2018-01-27T14:25:37,0,200,142,142,141,98,43
540421,1,453,2018-01-27T14:25:37,0,83,53,53,52,35,17
548308,1,454,2018-01-27T14:25:37,0,117,99,99,99,62,37
553280,1,455,2018-01-27T14:25:38,0,125,87,87,87,48,39
574341,7,456,2018-01-27T14:25:38,0,122,102,102,102,45,57
599565,6,457,2018-01-27T14:25:39,0,620,448,448,447,256,191
554103,1,458,2018-01-27T14:25:39,0,161,120,120,120,78,42
548677,1,459,2018-01-27T14:25:39,0,66,48,48,48,22,26
549240,29,460,2018-01-27T14:25:39,0,103,67,67,67,53,14
566101,1,461,2018-01-27T14:25:40,0,68,48,48,48,33,15
538973,1,462,2018-01-27T14:25:41,0,248,161,161,160,59,101
553786,7,463,2018-01-27T14:25:41,0,95,62,62,62,47,15
580015,2,464,2018-01-27T14:25:41,0,119,93,93,93,38,55
561789,1,465,2018-01-27T14:25:42,0,175,129,129,129,76,53
541915,1,466,2018-01-27T14:25:42,0,156,107,107,107,69,38
586919,1,467,2018-01-27T14:25:43,0,205,157,157,157,76,81
573922,4,468,2018-01-27T14:25:44,0,128,93,93,93,60,33
551899,1,469,2018-01-27T14:25:44,0,121,92,92,91,56,35
548758,1,470,2018-01-27T14:25:45,0,44,35,35,35,26,9
562475,1,471,2018-01-27T14:25:45,0,168,125,125,125,72,53
565873,1,472,2018-01-27T14:25:45,0,141,85,85,85,41,44
579483,1,473,2018-01-27T14:25:46,0,159,113,113,113,64,49
588393,12,474,2018-01-27T14:25:47,0,105,72,71,71,60,11
598976,1,475,2018-01-27T14:25:47,0,48,44,44,44,18,26
535184,1,476,2018-01-27T14:25:48,0,247,190,190,190,114,76
574082,8,477,2018-01-27T14:25:48,0,81,50,50,50,19,31
529672,1,478,2018-01-27T14:25:49,0,127,108,108,108,60,48
540471,10,479,2018-01-27T14:25:49,0,125,90,90,90,53,37
533165,20,480,2018-01-27T14:25:49,0,742,472,472,472,277,195
590312,1,481,2018-01-27T14:25:49,0,185,109,109,109,74,35
561495,5,482,2018-01-27T14:25:49,0,165,108,108,108,66,42
569151,1,483,2018-01-27T14:25:50,0,97,74,74,74,54,20
562041,1,484,2018-01-27T14:25:50,0,61,47,47,47,20,27
565814,4,485,2018-01-27T14:25:50,0,186,126,126,126,86,40
505030,1,486,2018-01-27T14:25:50,0,161,105,105,105,59,46
534200,2,487,2018-01-27T14:25:50,0,278,205,205,205,67,138
591181,9,488,2018-01-27T14:25:50,0,140,103,103,103,68,35
557846,3,489,2018-01-27T14:25:51,0,47,40,40,39,13,26
579858,4,490,2018-01-27T14:25:51,0,804,574,574,573,244,329
553271,7,491,2018-01-27T14:25:52,0,160,113,113,112,77,35
580121,1,492,2018-01-27T14:25:52,0,83,69,69,69,44,25
599247,8,493,2018-01-27T14:25:52,0,185,142,142,142,88,54
537641,6,494,2018-01-27T14:25:52,0,339,211,211,211,126,85
567892,1021,495,2018-01-27T14:25:53,0,570,271,271,270,133,137
575127,1,496,2018-01-27T14:25:53,0,133,80,80,80,52,28
540137,1,497,2018-01-27T14:25:53,0,40,32,32,32,22,10
571539,5,498,2018-01-27T14:25:54,0,59,46,46,46,29,17
593231,1,499,2018-01-27T14:25:54,0,113,87,87,87,62,25
553671,5,500,2018-01-27T14:25:55,0,141,84,84,82,50,32
553891,2,501,2018-01-27T14:25:55,0,113,104,104,104,43,61
541630,10,502,2018-01-27T14:25:56,0,318,242,242,241,139,102
574252,7,503,2018-01-27T14:25:57,0,90,54,54,54,41,13
591939,2,504,2018-01-27T14:25:57,0,87,62,62,62,34,28
559351,6,505,2018-01-27T14:25:57,0,66,50,50,50,30,20
566624,4,506,2018-01-27T14:25:57,0,40,22,22,22,13,9
595217,1,507,2018-01-27T14:25:58,0,103,77,77,77,48,29
541443,1,508,2018-01-27T14:25:58,0,111,75,75,75,33,42
587915,1,509,2018-01-27T14:25:59,0,135,107,107,107,51,56
536326,10,510,2018-01-27T14:26:01,0,147,119,119,119,59,60
560332,1,511,2018-01-27T14:26:01,0,223,111,111,111,69,42
574716,1014,512,2018-01-27T14:26:01,0,503,308,308,308,152,156
573256,1,513,2018-01-27T14:26:03,0,154,107,107,107,59,48
573868,21,514,2018-01-27T14:26:03,0,168,129,129,129,63,66
578444,9,515,2018-01-27T14:26:04,0,642,390,390,388,243,145
562963,1,516,2018-01-27T14:26:04,0,65,50,50,50,14,36
572209,2,517,2018-01-27T14:26:04,0,39,30,30,30,13,17
593150,1,518,2018-01-27T14:26:05,0,291,155,155,155,92,63
551660,4,519,2018-01-27T14:26:05,0,43,35,35,35,19,16
570451,6,520,2018-01-27T14:26:05,0,94,77,77,77,49,28
530646,1,521,2018-01-27T14:26:06,0,203,143,143,143,80,63
549380,2,522,2018-01-27T14:26:06,0,90,63,63,63,40,23
560260,5,523,2018-01-27T14:26:06,0,25,21,21,21,8,13
588024,7,524,2018-01-27T14:26:06,0,62,52,52,52,19,33
532428,1,525,2018-01-27T14:26:07,0,207,157,157,157,74,83
560197,1,526,2018-01-27T14:26:07,0,58,45,45,45,21,24
531715,1,527,2018-01-27T14:26:07,0,397,292,292,292,148,144
564893,2,528,2018-01-27T14:26:07,0,168,107,107,106,57,49
547492,19,529,2018-01-27T14:26:08,0,105,79,79,79,48,31
595411,13,530,2018-01-27T14:26:08,0,92,68,68,68,37,31
588555,1,531,2018-01-27T14:26:10,0,309,242,242,241,151,90
556041,3,532,2018-01-27T14:26:10,0,134,85,85,85,37,48
566357,3,533,2018-01-27T14:26:10,0,122,81,81,81,63,18
588032,7,534,2018-01-27T14:26:10,0,126,85,85,85,66,19
582344,1,535,2018-01-27T14:26:10,0,91,70,70,70,38,32
573698,1,536,2018-01-27T14:26:10,0,218,158,158,158,103,55
599352,3,537,2018-01-27T14:26:11,0,709,338,338,337,251,86
562262,3,538,2018-01-27T14:26:11,0,400,163,163,163,115,48
540129,5,539,2018-01-27T14:26:13,0,67,58,58,58,19,39
552305,1,540,2018-01-27T14:26:14,0,143,102,102,102,66,36
568287,1,541,2018-01-27T14:26:14,0,105,77,77,77,56,21
537951,1,542,2018-01-27T14:26:15,0,62,52,52,51,26,25
572233,1,543,2018-01-27T14:26:15,0,58,45,45,45,13,32
540218,2,544,2018-01-27T14:26:16,0,116,78,78,78,38,40
556718,3,545,2018-01-27T14:26:17,0,103,74,74,74,46,28
546003,3037,546,2018-01-27T14:26:17,0,400,283,283,283,129,154
571873,3,547,2018-01-27T14:26:18,0,67,57,57,57,43,14
566691,1,548,2018-01-27T14:26:18,0,49,35,35,35,27,8
531774,1,549,2018-01-27T14:26:19,0,110,82,82,82,52,30
573060,3,550,2018-01-27T14:26:20,0,62,34,34,34,16,18
541656,8,551,2018-01-27T14:26:20,0,435,259,259,259,146,113
591297,1,552,2018-01-27T14:26:20,0,101,76,76,76,59,17
572861,1,553,2018-01-27T14:26:20,0,206,139,138,138,78,60
570168,2,554,2018-01-27T14:26:21,0,41,36,36,36,23,13
552046,32,555,2018-01-27T14:26:21,0,187,146,146,146,73,73
599484,1,556,2018-01-27T14:26:22,0,91,77,77,77,48,29
571148,1,557,2018-01-27T14:26:23,0,104,67,67,67,39,28
564567,29,558,2018-01-27T14:26:23,0,214,153,153,153,81,72
551881,1,559,2018-01-27T14:26:23,0,161,86,86,85,76,9
583529,1,560,2018-01-27T14:26:23,0,173,128,128,128,99,29
563609,2,561,2018-01-27T14:26:24,0,167,108,108,107,44,63
555380,13,562,2018-01-27T14:26:24,0,120,86,86,86,43,43
551414,1,563,2018-01-27T14:26:24,0,218,149,149,149,107,42
530387,1,564,2018-01-27T14:26:25,0,176,126,126,126,57,69
537136,1,565,2018-01-27T14:26:25,0,46,42,42,42,22,20
545201,10,566,2018-01-27T14:26:26,0,80,73,73,73,50,23
556751,4,567,2018-01-27T14:26:26,0,34,26,26,26,14,12
572241,8,568,2018-01-27T14:26:27,0,98,71,71,71,45,26
548847,1,569,2018-01-27T14:26:27,0,96,74,74,74,42,32
530905,6,570,2018-01-27T14:26:27,0,115,76,76,76,35,41
599654,1,571,2018-01-27T14:26:27,0,59,41,41,41,25,16
595411,10,572,2018-01-27T14:26:29,0,99,73,73,73,33,40
586200,1,573,2018-01-27T14:26:29,0,322,208,208,208,129,79
598917,28,574,2018-01-27T14:26:29,0,691,206,206,206,164,42
532207,2,575,2018-01-27T14:26:29,0,149,106,106,106,56,50
547361,14001,576,2018-01-27T14:26:30,0,196,155,155,155,41,114
573035,1,577,2018-01-27T14:26:31,0,73,53,53,53,48,5
574147,1,578,2018-01-27T14:26:31,0,137,105,105,105,32,73
578771,1,579,2018-01-27T14:26:31,0,102,64,64,64,46,18
529303,21,580,2018-01-27T14:26:31,0,166,144,144,144,64,80
551333,1,581,2018-01-27T14:26:33,0,194,122,121,121,54,67
565709,7,582,2018-01-27T14:26:34,0,86,70,70,70,51,19
548391,3,583,2018-01-27T14:26:34,0,39,35,35,35,23,12
547263,5,584,2018-01-27T14:26:34,0,94,60,60,60,34,26
548316,1,585,2018-01-27T14:26:35,0,146,117,117,114,49,65
562980,1,586,2018-01-27T14:26:35,0,187,133,133,133,90,43
597520,25,587,2018-01-27T14:26:35,0,193,140,140,140,62,78
561851,1,588,2018-01-27T14:26:35,0,250,178,178,178,113,65
540153,1,589,2018-01-27T14:26:36,0,343,266,266,265,150,115
599069,6,590,2018-01-27T14:26:36,0,567,409,409,409,277,132
567892,1007,591,2018-01-27T14:26:36,0,669,465,465,465,240,225
548791,1,592,2018-01-27T14:26:38,0,74,65,65,65,30,35
569569,7,593,2018-01-27T14:26:38,0,130,93,93,93,51,42
536300,1,594,2018-01-27T14:26:38,0,115,97,97,97,32,65
573744,1,595,2018-01-27T14:26:39,0,148,96,96,96,68,28
535923,2,596,2018-01-27T14:26:39,0,67,44,44,44,18,26
589624,6,597,2018-01-27T14:26:40,0,104,80,80,80,61,19
571644,1,598,2018-01-27T14:26:41,0,143,99,99,99,42,57
534200,4,599,2018-01-27T14:26:41,0,48,38,38,37,9,28
558303,4,600,2018-01-27T14:26:41,0,68,50,50,50,29,21
590878,1,601,2018-01-27T14:26:42,0,102,68,68,68,49,19
547891,1,602,2018-01-27T14:26:43,0,315,220,220,220,120,100
568759,12,603,2018-01-27T14:26:43,0,122,92,92,92,46,46
591190,2,604,2018-01-27T14:26:44,0,96,45,45,43,15,28
564494,4,605,2018-01-27T14:26:45,0,108,80,80,80,51,29
558362,5,606,2018-01-27T14:26:45,0,92,66,66,65,44,21
541435,1,607,2018-01-27T14:26:45,0,103,75,75,75,53,22
588008,1,608,2018-01-27T14:26:46,0,169,120,120,120,81,39
557587,6,609,2018-01-27T14:26:46,0,87,61,61,61,30,31
503444,11,610,2018-01-27T14:26:46,0,186,130,130,130,82,48
530841,7,611,2018-01-27T14:26:46,0,228,175,175,174,78,96
576964,3,612,2018-01-27T14:26:49,0,669,291,291,290,149,141
561941,1,613,2018-01-27T14:26:49,0,69,58,58,58,18,40
546721,1,614,2018-01-27T14:26:49,0,171,109,109,108,67,41
531383,1,615,2018-01-27T14:26:50,0,71,50,50,50,31,19
562238,1,616,2018-01-27T14:26:50,0,80,51,51,51,30,21
558494,1,617,2018-01-27T14:26:51,0,276,157,157,157,114,43
575119,1,618,2018-01-27T14:26:52,0,191,143,143,143,75,68
562807,1,619,2018-01-27T14:26:52,0,145,117,117,116,71,45
596434,1,620,2018-01-27T14:26:52,0,161,115,115,115,55,60
587397,1,621,2018-01-27T14:26:52,0,181,122,122,122,83,39
574791,1,622,2018-01-27T14:26:53,0,197,155,155,154,79,75
572624,1,623,2018-01-27T14:26:53,0,223,150,150,150,90,60
574449,1,624,2018-01-27T14:26:53,0,136,93,93,93,45,48
578959,1,625,2018-01-27T14:26:53,0,137,75,75,75,58,17
568970,1,626,2018-01-27T14:26:54,0,70,53,53,53,40,13
570877,3,627,2018-01-27T14:26:54,0,131,88,88,88,30,58
559300,1,628,2018-01-27T14:26:54,0,217,136,136,136,93,43
544639,4,629,2018-01-27T14:26:54,0,40,30,30,30,24,6
596817,2,630,2018-01-27T14:26:54,0,93,78,78,78,43,35
561151,3,631,2018-01-27T14:26:55,0,100,78,78,78,61,17
537802,3,632,2018-01-27T14:26:56,0,50,34,34,34,25,9
565237,1,633,2018-01-27T14:26:56,0,283,192,192,190,128,62
564150,1,634,2018-01-27T14:26:56,0,49,41,41,39,19,20
581283,19,635,2018-01-27T14:26:58,0,1117,431,431,429,269,160
557196,1,636,2018-01-27T14:26:58,0,231,144,144,144,92,52
555088,59,637,2018-01-27T14:26:58,0,541,85,85,85,77,8
588296,21,638,2018-01-27T14:26:59,0,120,81,81,81,45,36
536369,1,639,2018-01-27T14:26:59,0,63,56,56,56,21,35
545112,1,640,2018-01-27T14:26:59,0,244,159,159,158,75,83
572411,4,641,2018-01-27T14:27:00,0,223,141,141,141,107,34
599808,10,642,2018-01-27T14:27:01,0,214,170,170,170,98,72
569267,1,643,2018-01-27T14:27:01,0,188,140,140,140,93,47
553786,9,644,2018-01-27T14:27:03,0,56,47,47,47,24,23
537144,1,645,2018-01-27T14:27:03,0,75,57,57,57,28,29
540471,7,646,2018-01-27T14:27:03,0,287,178,178,178,93,85
553077,1,647,2018-01-27T14:27:04,0,76,65,65,65,33,32
548154,1,648,2018-01-27T14:27:04,0,234,177,177,177,95,82
546224,15025,649,2018-01-27T14:27:04,0,670,343,343,342,228,114
560472,7,650,2018-01-27T14:27:05,0,426,248,248,248,140,108
502081,2003,651,2018-01-27T14:27:06,0,654,280,280,280,188,92
541605,1,652,2018-01-27T14:27:06,0,202,120,120,120,108,12
572438,1,653,2018-01-27T14:27:06,0,55,39,39,39,25,14
533734,2,654,2018-01-27T14:27:07,0,79,49,49,48,16,32
574651,1,655,2018-01-27T14:27:07,0,420,316,316,315,108,207
560707,1,656,2018-01-27T14:27:07,0,310,100,100,100,68,32
559806,1,657,2018-01-27T14:27:08,0,146,93,93,91,68,23
596761,1,658,2018-01-27T14:27:08,0,125,96,96,96,56,40
536237,1,659,2018-01-27T14:27:08,0,76,62,62,62,22,40
559768,1,660,2018-01-27T14:27:09,0,111,70,70,70,30,40
551643,2,661,2018-01-27T14:27:09,0,90,65,65,65,40,25
584908,1,662,2018-01-27T14:27:09,0,697,463,463,462,301,161
561631,7,663,2018-01-27T14:27:09,0,110,66,66,66,40,26
579777,6,664,2018-01-27T14:27:10,0,284,155,155,154,81,73
537551,1,665,2018-01-27T14:27:10,0,275,184,184,184,117,67
548511,6,666,2018-01-27T14:27:10,0,78,51,51,51,24,27
597961,7,667,2018-01-27T14:27:10,0,432,245,245,245,161,84
548570,1,668,2018-01-27T14:27:11,0,97,83,83,83,58,25
583952,6,669,2018-01-27T14:27:11,0,277,213,213,212,80,132
551970,4,670,2018-01-27T14:27:11,0,74,50,50,50,23,27
598917,54,671,2018-01-27T14:27:11,0,559,361,361,361,259,102
569461,1,672,2018-01-27T14:27:12,0,156,112,112,112,82,30
513521,1,673,2018-01-27T14:27:12,0,148,101,101,101,51,50
563820,6,674,2018-01-27T14:27:12,0,206,141,141,141,75,66
599069,14,675,2018-01-27T14:27:14,0,707,408,408,405,299,106
564214,1,676,2018-01-27T14:27:14,0,78,50,50,50,26,24
513181,1,677,2018-01-27T14:27:14,0,104,71,71,71,36,35
578592,1,678,2018-01-27T14:27:14,0,65,47,47,47,33,14
587109,1,679,2018-01-27T14:27:15,0,118,92,92,92,51,41
562122,1,680,2018-01-27T14:27:15,0,154,101,101,101,41,60
581054,1,681,2018-01-27T14:27:16,0,88,64,64,64,38,26
560499,5,682,2018-01-27T14:27:16,0,572,243,242,242,92,150
566624,9,683,2018-01-27T14:27:16,0,63,46,46,46,32,14
555835,4,684,2018-01-27T14:27:16,0,48,39,39,39,24,15
557684,4,685,2018-01-27T14:27:17,0,56,41,41,41,26,15
567892,1016,686,2018-01-27T14:27:17,0,427,253,253,253,158,95
581917,7,687,2018-01-27T14:27:17,0,91,65,65,65,43,22
530671,1,688,2018-01-27T14:27:17,0,52,40,40,40,27,13
523704,30,689,2018-01-27T14:27:17,0,128,55,55,55,34,21
578398,1,690,2018-01-27T14:27:18,0,188,148,148,148,120,28
552798,1,691,2018-01-27T14:27:18,0,186,137,137,137,90,47
547492,20,692,2018-01-27T14:27:19,0,92,73,73,73,30,43
552925,1,693,2018-01-27T14:27:19,0,205,142,142,142,70,72
563935,2,694,2018-01-27T14:27:19,0,241,111,111,111,80,31
534501,2,695,2018-01-27T14:27:20,0,49,36,36,36,23,13
565954,1,696,2018-01-27T14:27:20,0,297,204,204,203,111,92
537322,1,697,2018-01-27T14:27:20,0,36,22,22,22,10,12
568953,1,698,2018-01-27T14:27:21,0,172,133,133,133,78,55
551821,1,699,2018-01-27T14:27:21,0,132,93,93,93,68,25
579203,14,700,2018-01-27T14:27:21,0,327,233,233,232,120,112
567451,8,701,2018-01-27T14:27:21,0,803,158,158,158,135,23
576808,2,702,2018-01-27T14:27:23,0,206,131,131,131,63,68
561738,1,703,2018-01-27T14:27:23,0,165,125,125,125,49,76
545384,3,704,2018-01-27T14:27:23,0,77,58,58,58,43,15
513270,1,705,2018-01-27T14:27:24,0,150,117,117,117,90,27
586404,3,706,2018-01-27T14:27:24,0,196,128,128,128,74,54
587711,7,707,2018-01-27T14:27:24,0,132,97,97,97,54,43
566250,1,708,2018-01-27T14:27:25,0,100,69,69,69,47,22
546127,12,709,2018-01-27T14:27:25,0,235,123,123,123,66,57
532614,1,710,2018-01-27T14:27:26,0,84,61,61,61,36,25
564125,1,711,2018-01-27T14:27:27,0,156,123,123,123,81,42
544302,5,712,2018-01-27T14:27:28,0,137,98,98,98,58,40
545881,25,713,2018-01-27T14:27:28,0,45,36,36,35,17,18
590657,1,714,2018-01-27T14:27:29,0,65,48,48,48,23,25
544256,15,715,2018-01-27T14:27:29,0,311,202,202,201,93,108
597180,19,716,2018-01-27T14:27:29,0,69,33,33,33,30,3
561444,3,717,2018-01-27T14:27:30,0,124,83,83,82,64,18
552828,4,718,2018-01-27T14:27:31,0,213,113,113,113,70,43
550736,1,719,2018-01-27T14:27:31,0,173,138,138,138,63,75
573116,1,720,2018-01-27T14:27:31,0,407,297,297,295,172,123
596736,1,721,2018-01-27T14:27:32,0,98,89,89,89,54,35
591181,11,722,2018-01-27T14:27:32,0,114,90,90,90,50,40
537055,1,723,2018-01-27T14:27:32,0,365,232,232,232,111,121
534552,1,724,2018-01-27T14:27:32,0,201,109,109,108,71,37
586153,1,725,2018-01-27T14:27:32,0,228,144,144,144,80,64
549274,1,726,2018-01-27T14:27:32,0,70,56,56,56,31,25
581283,27,727,2018-01-27T14:27:32,0,389,281,281,281,180,101
569127,1,728,2018-01-27T14:27:33,0,144,115,115,114,63,51
536792,1,729,2018-01-27T14:27:33,0,71,49,49,49,19,30
556301,4,730,2018-01-27T14:27:33,0,62,44,44,44,33,11
592897,1,731,2018-01-27T14:27:34,0,203,128,128,128,81,47
556734,3,732,2018-01-27T14:27:34,0,45,32,32,32,25,7
541745,1,733,2018-01-27T14:27:35,0,102,79,79,79,47,32
544841,4,734,2018-01-27T14:27:35,0,323,233,233,230,96,134
567892,1001,735,2018-01-27T14:27:35,0,598,214,214,213,149,64
551503,1,736,2018-01-27T14:27:35,0,201,132,132,132,78,54
596248,1,737,2018-01-27T14:27:35,0,178,137,137,137,71,66
513415,1,738,2018-01-27T14:27:36,0,170,123,123,122,64,58
562084,1,739,2018-01-27T14:27:36,0,102,70,70,70,45,25
546330,1,740,2018-01-27T14:27:37,0,206,127,127,125,69,56
573655,3,741,2018-01-27T14:27:37,0,76,68,68,68,45,23
557846,2,742,2018-01-27T14:27:38,0,60,51,51,51,17,34
570851,1,743,2018-01-27T14:27:38,0,415,294,294,294,173,121
579874,4,744,2018-01-27T14:27:38,0,177,123,123,123,52,71
530271,1,745,2018-01-27T14:27:39,0,71,32,32,32,22,10
545473,2,746,2018-01-27T14:27:39,0,104,66,66,65,34,31
576476,1,747,2018-01-27T14:27:39,0,431,284,284,284,165,119
504301,1,748,2018-01-27T14:27:39,0,322,211,211,211,129,82
581216,1,749,2018-01-27T14:27:40,0,189,132,132,132,69,63
578029,1,750,2018-01-27T14:27:40,0,277,164,164,164,81,83
597121,1,751,2018-01-27T14:27:41,0,102,84,84,84,62,22
557684,3,752,2018-01-27T14:27:42,0,80,46,46,46,25,21
529303,3,753,2018-01-27T14:27:43,0,545,386,386,385,210,175
550779,1,754,2018-01-27T14:27:44,0,132,106,106,106,70,36
594687,1,755,2018-01-27T14:27:44,0,273,159,159,159,122,37
578576,10,756,2018-01-27T14:27:44,0,132,91,91,90,64,26
564532,2,757,2018-01-27T14:27:44,0,78,50,50,50,26,24
554464,1,758,2018-01-27T14:27:45,0,151,121,121,121,70,51
575615,1,759,2018-01-27T14:27:45,0,98,65,65,65,55,10
548651,1,760,2018-01-27T14:27:46,0,117,91,91,91,54,37
545970,1011,761,2018-01-27T14:27:46,0,451,283,283,282,165,117
547492,24,762,2018-01-27T14:27:47,0,40,32,32,32,13,19
540129,4,763,2018-01-27T14:27:48,0,92,70,70,70,43,27
589314,2,764,2018-01-27T14:27:48,0,70,47,47,47,33,14
573680,3,765,2018-01-27T14:27:51,0,61,41,41,41,26,15
598917,45,766,2018-01-27T14:27:51,0,709,344,344,339,257,82
501298,3012,767,2018-01-27T14:27:52,0,702,422,422,421,285,136
559351,7,768,2018-01-27T14:27:52,0,142,103,103,103,71,32
507270,3,769,2018-01-27T14:27:52,0,282,225,225,225,135,90
532525,1,770,2018-01-27T14:27:53,0,490,361,361,361,156,205
534650,2,771,2018-01-27T14:27:54,0,62,51,51,51,39,12
580015,1,772,2018-01-27T14:27:54,0,147,91,91,91,68,23
598909,1,773,2018-01-27T14:27:54,0,57,47,47,47,23,24
563072,1,774,2018-01-27T14:27:55,0,412,216,216,214,166,48
535419,42,775,2018-01-27T14:27:55,0,127,89,89,89,37,52
532053,35,776,2018-01-27T14:27:55,0,737,448,448,447,246,201
548669,1,777,2018-01-27T14:27:56,0,221,144,144,144,72,72
545911,8036,778,2018-01-27T14:27:56,0,500,350,350,349,195,154
534846,1,779,2018-01-27T14:27:56,0,433,274,274,273,151,122
534633,1,780,2018-01-27T14:27:57,0,80,59,59,59,37,22
514705,9,781,2018-01-27T14:27:57,0,89,60,60,60,31,29
567027,9,782,2018-01-27T14:27:58,0,858,327,327,327,137,190
507971,4,783,2018-01-27T14:27:58,0,402,301,301,301,174,127
561649,1,784,2018-01-27T14:27:58,0,119,91,91,91,46,45
579491,1,785,2018-01-27T14:27:58,0,190,135,135,135,59,76
597520,27,786,2018-01-27T14:27:58,0,224,139,139,139,91,48
569364,1,787,2018-01-27T14:27:59,0,116,92,92,92,44,48
580830,1,788,2018-01-27T14:27:59,0,61,44,44,44,21,23
586536,1,789,2018-01-27T14:28:00,0,139,92,92,92,63,29
577316,3,790,2018-01-27T14:28:00,0,69,52,52,52,23,29
538639,1,791,2018-01-27T14:28:00,0,208,134,134,134,62,72
594342,1,792,2018-01-27T14:28:00,0,205,152,152,152,127,25
587974,1,793,2018-01-27T14:28:01,0,253,195,195,195,90,105
539759,2,794,2018-01-27T14:28:02,0,188,137,137,137,38,99
571407,1,795,2018-01-27T14:28:02,0,156,121,121,121,80,41
580031,15,796,2018-01-27T14:28:03,0,90,83,83,83,44,39
574511,1,797,2018-01-27T14:28:03,0,242,152,152,152,100,52
589128,2,798,2018-01-27T14:28:03,0,62,34,34,34,11,23
559806,4,799,2018-01-27T14:28:03,0,36,28,28,28,19,9
537306,1,800,2018-01-27T14:28:04,0,71,38,38,37,20,17
569747,1,801,2018-01-27T14:28:04,0,174,130,130,130,97,33
598933,12,802,2018-01-27T14:28:04,0,791,465,465,465,266,199
597031,1,803,2018-01-27T14:28:05,0,68,54,54,54,31,23
574121,1,804,2018-01-27T14:28:06,0,624,422,422,422,205,217
579289,1,805,2018-01-27T14:28:06,0,39,30,30,30,23,7
571393,6,806,2018-01-27T14:28:06,0,546,380,380,380,232,148
597686,1,807,2018-01-27T14:28:06,0,117,71,71,71,60,11
565652,1,808,2018-01-27T14:28:07,0,49,43,43,43,20,23
500143,5015,809,2018-01-27T14:28:07,0,614,371,371,370,96,274
587699,1,810,2018-01-27T14:28:07,0,82,63,63,63,38,25
576883,2,811,2018-01-27T14:28:07,0,350,260,260,259,151,108
542512,1,812,2018-01-27T14:28:07,0,398,268,268,268,177,91
503444,9,813,2018-01-27T14:28:08,0,80,65,65,65,41,24
553786,6,814,2018-01-27T14:28:08,0,52,30,30,30,20,10
